Date,Open,High,Low,Close,Volume,Year,Month,Day,Weekday,Quarter,DayOfYear,Close_lag_1,Close_lag_3,Close_lag_7,Close_lag_14,Close_roll_mean_3,Close_roll_std_3,Close_roll_mean_7,Close_roll_std_7,Close_roll_mean_14,Close_roll_std_14,Close_roll_mean_30,Close_roll_std_30,daily_return,volatility_7d,momentum_7d,high_low_range,open_close_range
2020-02-28,152.79545182273975,156.63492249628845,150.4839332761635,154.79354858398438,32628444,2020,2,28,4,1,59,154.79354858398438,158.12368774414062,159.73001098632812,167.21307373046875,155.0677947998047,0.4750083795841486,158.1292942592076,3.258116167722443,161.0284914289202,4.242650402954225,171.0616877237956,11.939523053979567,0.0,0.011879540220296924,-4.93646240234375,6.150989220124956,-1.998096761244625
2020-03-02,156.32147842115833,159.41656294601188,151.73761073757757,153.03050231933594,18560049,2020,3,2,0,1,62,154.79354858398438,155.6162872314453,161.96316528320312,164.97991943359375,154.20586649576822,1.0178952354884738,156.8531995500837,3.255562266980808,160.17496163504464,4.575485974494832,169.89547831217448,11.934969070774335,-0.011389662429580394,0.008804221793881517,-8.932662963867188,7.6789522084343105,3.2909761018223946
2020-03-03,154.3625619620165,154.715164407731,150.87569429879915,151.8943328857422,17947416,2020,3,3,1,1,63,153.03050231933594,154.79354858398438,162.55084228515625,166.5862274169922,153.23946126302084,1.4608596087039938,155.33084106445312,2.56568094898564,159.12554059709822,4.675652443859554,168.64046579996744,11.776010714588876,-0.007424463857688024,0.0072099266074544775,-10.656509399414062,3.839470108931863,2.4682290762743264
2020-03-04,152.7562685071826,153.2264131334424,146.1743154771924,146.918701171875,27664076,2020,3,4,2,1,64,151.8943328857422,154.79354858398438,159.06398010253906,166.93881225585938,150.61451212565103,3.250689803718016,153.5958012172154,3.5414577974338632,157.6955326625279,5.140586857574786,167.30970916748046,11.903334903871498,-0.03275719126144061,0.01071648651780189,-12.145278930664062,7.052097656249998,5.837567335307597
2020-03-05,146.9578567564406,149.81786886773557,146.17429048416557,147.34963989257812,20025924,2020,3,5,3,1,65,146.918701171875,153.03050231933594,158.12368774414062,166.03770446777344,148.72089131673178,2.756714636880762,152.05665152413505,3.586582459546234,156.36067090715682,5.23327310595205,166.003764851888,11.87127828740473,0.002933178126853786,0.011904020253029432,-10.7740478515625,3.643578383570002,-0.39178313613751925
2020-03-06,144.84225336384114,144.84225336384114,140.84605995398604,142.41319274902344,26764504,2020,3,6,4,1,66,147.34963989257812,151.8943328857422,155.6162872314453,162.74673461914062,145.56051127115884,2.7341611977135982,150.17049516950334,4.701128103169203,154.9082750592913,6.0780241075330625,164.5371892293294,11.980511045622528,-0.03350158946539328,0.014859758271524874,-13.203094482421875,3.9961934098550955,2.4290606148177005
2020-03-09,140.2583987278372,140.2583987278372,136.73234959780777,138.8479766845703,21794299,2020,3,9,0,1,69,142.41319274902344,146.918701171875,154.79354858398438,160.4744110107422,142.87026977539062,4.269222280652855,147.8925563267299,5.818181231035404,153.363529750279,7.199331609744218,162.94524281819662,12.119099838310689,-0.025034310344661304,0.015136385492278137,-15.945571899414062,3.5260491300294348,1.410422043266891
2020-03-11,136.3405431729491,138.49535060815376,135.04766349433572,137.6334228515625,27956087,2020,3,11,2,1,71,138.8479766845703,147.34963989257812,154.79354858398438,159.73001098632812,139.63153076171875,2.484354606739994,145.44110979352678,6.03691963136794,151.7852020263672,8.06618490132601,161.40553385416666,12.30772196128059,-0.008747364290132897,0.013978507760903073,-17.160125732421875,3.4476871138180343,-1.2928796786133887
2020-03-12,132.42270870139774,132.54023886743997,117.9659124208134,122.0796356201172,52039692,2020,3,12,3,1,72,137.6334228515625,142.41319274902344,153.03050231933594,161.96316528320312,132.85367838541669,9.350336003839372,141.0195574079241,9.746581537195883,148.9363784790039,10.781151666087677,159.4479237874349,13.706311736531486,-0.11300879473309355,0.03867122546974115,-30.950866699218736,14.574326446626571,10.343073081280536
2020-03-13,117.53496308172429,128.50489296935189,105.46804498784384,127.13365173339844,61590681,2020,3,13,4,1,73,122.0796356201172,138.8479766845703,151.8943328857422,162.55084228515625,128.94890340169272,7.93419361212604,137.48231724330358,9.634558187419927,146.40657915387834,11.473846147023101,157.50467936197916,14.024403888960705,0.04139933812555063,0.047126855329498174,-24.76068115234375,23.036847981508046,-9.598688651674152
2020-03-16,123.80348845451108,123.8818498752831,113.8130170760616,115.3801498413086,33254907,2020,3,16,0,1,76,127.13365173339844,137.6334228515625,146.918701171875,159.06398010253906,121.53114573160808,5.895916599663503,132.97680991036552,11.649832307297947,143.28630556379045,13.523662753476495,155.2375602722168,15.147404228210005,-0.09244996688002916,0.05387190993460671,-31.538551330566406,10.068832799221497,8.423338613202489
2020-03-17,115.9678228290318,122.07964290992474,114.43987079787703,116.8689193725586,47657482,2020,3,17,1,1,77,115.3801498413086,122.0796356201172,147.34963989257812,158.12368774414062,119.7942403157552,6.399556910237505,128.62242126464844,11.063999798623975,140.33953639439173,14.501259916588245,152.9913360595703,15.682858437010806,0.012903168641205776,0.055086937939278005,-30.48072052001953,7.639772112047709,-0.9010965435267906
2020-03-18,119.18045811638326,121.17854293664531,115.45851759477972,118.08345794677734,50243331,2020,3,18,2,1,78,116.8689193725586,127.13365173339844,142.41319274902344,155.6162872314453,116.77750905354817,1.3539702962360738,125.14674486432757,9.753585954805347,137.65862001691545,14.923024400096812,151.50517196655272,16.8064680315869,0.010392314575503159,0.0572382507006987,-24.329734802246094,5.720025341865593,1.09700016960592
2020-03-19,118.08346301207004,128.1522967954609,113.42124497101068,126.82023620605467,89748454,2020,3,19,3,1,79,118.08345794677734,115.3801498413086,138.8479766845703,154.79354858398438,120.5908711751302,5.428859687212864,123.42849622453961,7.801760538798572,135.66052627563477,14.312522839603545,150.09997736612956,17.055831377393318,0.07398816405948394,0.06836461724675419,-12.02774047851564,14.731051824450219,-8.736773193984632
2020-03-20,129.36681409059705,138.29946603802196,129.36681409059705,137.51589965820312,61996400,2020,3,20,4,1,80,126.82023620605467,116.8689193725586,137.6334228515625,154.79354858398438,127.47319793701172,9.732662378997897,123.41170719691685,7.766142617714395,134.4264084952218,13.240599697196362,149.0304089864095,16.794717836410044,0.08433719863737177,0.07729740731680644,-0.117523193359375,8.932651947424915,-8.149085567606079
2020-03-23,123.80350576357976,126.93777173227798,116.9081182411885,120.90431213378906,51353150,2020,3,23,0,1,83,137.51589965820312,118.08345794677734,122.0796356201172,153.03050231933594,128.41348266601562,8.419622065862034,123.24380384172711,7.812309747146603,132.1316806248256,12.533306898148101,147.48286616007488,17.184744287496056,-0.12079757733980068,0.07926833775663059,-1.1753234863281392,10.029653491089476,2.8991936297907017
2020-03-24,127.68214349245478,128.2698182970745,115.49768348541782,117.29988861083984,52552796,2020,3,24,1,1,84,120.90431213378906,126.82023620605467,127.13365173339844,151.8943328857422,125.24003346761067,10.782886222166841,121.83898053850446,7.880118585940002,129.660648890904,11.721199806598726,145.8190933227539,17.619380485324932,-0.02981219990698658,0.07783537485451059,-9.833763122558594,12.77213481165667,10.38225488161494
2020-03-25,118.31850041370112,119.1020666416064,108.91570567883744,115.45848846435548,62505978,2020,3,25,2,1,85,117.29988861083984,137.51589965820312,115.3801498413086,146.918701171875,117.88756306966145,2.770066752228943,121.8501717703683,7.869465483737403,127.4134908403669,11.160334106427365,144.16837895711262,18.076196793042087,-0.015698225874650973,0.06898703032056183,0.07833862304688921,10.186360962768958,2.8600119493456333
2020-03-26,117.5349542382654,124.90047325468716,112.24588129754346,122.54977416992188,58443451,2020,3,26,3,1,86,115.45848846435548,120.90431213378906,116.8689193725586,147.34963989257812,118.43605041503906,3.6796373426580304,122.66172245570591,7.556864301867972,125.64207186017718,9.613550107663476,142.70049718221028,17.98071923376843,0.061418487283900536,0.07258614840639305,5.680854797363281,12.654591957143694,-5.014819931656476
2020-03-27,126.9377743391481,130.07204037221348,121.45280878128368,127.8780517578125,32636484,2020,3,27,4,1,87,122.54977416992188,117.29988861083984,118.08345794677734,142.41319274902344,121.96210479736328,6.230602263716456,124.06095014299665,7.474199032775061,124.60384750366211,8.367073133029871,141.3984718322754,17.57470020457334,0.0434784774103516,0.0737508269547266,9.794593811035156,8.6192315909298,-0.9402774186643938
2020-03-30,122.27555987620424,129.21011652007246,122.27555987620424,124.74378967285156,28120340,2020,3,30,0,1,90,127.8780517578125,115.45848846435548,126.82023620605467,138.8479766845703,125.05720520019531,2.6779297009050222,123.76431492396763,7.387134877189997,123.59640557425362,7.301306968816817,140.022008005778,17.191296519012628,-0.024509773505909327,0.06964552945447507,-2.076446533203111,6.93455664386822,-2.4682297966473215
2020-03-31,128.5049011640137,136.22303568106983,126.5851657025137,134.53836059570312,42630666,2020,3,31,1,1,91,124.74378967285156,122.54977416992188,137.51589965820312,137.6334228515625,129.05340067545572,5.0019484902731355,123.33895220075335,6.495203531228035,123.3753296988351,6.878183833060523,139.08172887166342,16.669001839981895,0.07851750334456287,0.06849301947765943,-2.9775390625,9.637869978556125,-6.033459431689437
2020-04-01,134.53834109473678,135.3610881607748,128.93584642515054,130.38543701171875,18141970,2020,4,1,2,2,92,134.53836059570312,127.8780517578125,120.90431213378906,122.0796356201172,129.88919576009116,4.916105819198211,124.69339861188617,6.8800413497249195,123.96860122680664,7.112056679966732,138.07876307169596,16.237051582861696,-0.030867951457088094,0.047510395405055174,9.481124877929688,6.425241735624269,4.152904083018029
2020-04-03,131.56080447884605,143.19677124784306,130.85559944399338,139.39646911621094,62867436,2020,4,3,4,2,94,130.38543701171875,124.74378967285156,117.29988861083984,127.13365173339844,134.77342224121094,4.510112568433111,127.85005296979632,7.9138574540267825,124.84451675415039,8.203272909669932,137.40097834269207,15.718198905138701,0.06911072517770744,0.04778509012089603,22.096580505371094,12.341171803849676,-7.835664637364886
2020-04-07,145.508296431553,145.508296431553,136.0663177300402,142.25650024414062,36118591,2020,4,7,1,2,98,139.39646911621094,134.53836059570312,115.45848846435548,115.3801498413086,137.34613545735678,6.1954367603512654,131.6783403669085,7.384434081540269,126.76425606863839,8.930609700494403,136.74408950805665,15.054065214770558,0.020517242266339997,0.044366167152194165,26.798011779785142,9.441978701512795,3.251796187412367
2020-04-08,141.70801737662796,144.17624726191633,138.41702825454098,139.98416137695312,37561082,2020,4,8,2,2,99,142.25650024414062,130.38543701171875,122.54977416992188,116.8689193725586,140.54571024576822,1.51044608054432,134.1689671107701,6.700902812620904,128.415344783238,9.095680115462539,135.99186681111652,14.263113642358197,-0.0159735327615097,0.045185581818563275,17.43438720703125,5.75921900737535,1.7238559996748393
2020-04-09,144.1762122026822,145.9392365366824,141.04194672001518,145.15567016601562,42626960,2020,4,9,3,2,100,139.98416137695312,139.39646911621094,127.8780517578125,118.08345794677734,142.46544392903647,2.5920781019156065,136.63719831194197,7.163558964580638,130.34907422746932,9.59426283835086,135.52825647989908,13.702328969531486,0.03694352802626377,0.0446853320816983,17.277618408203125,4.897289816667211,-0.9794579633334308
2020-04-13,144.56800743748306,146.25267049232045,141.86470562462253,142.29566955566406,17744169,2020,4,13,0,2,104,145.15567016601562,142.25650024414062,124.74378967285156,126.82023620605467,142.47850036621094,2.5905976371874013,139.14460972377233,5.073703546663317,131.45446232387,10.037661828145206,135.00065587361652,13.093502271417806,-0.01970298926029246,0.043934004442624776,17.5518798828125,4.387964867697917,2.2723378818189985
2020-04-15,144.21541194648822,151.81600435385175,143.15759242396408,148.36831665039062,49092699,2020,4,15,2,2,106,142.29566955566406,139.98416137695312,134.53836059570312,137.51589965820312,145.2732187906901,3.03802961533364,141.12031773158483,5.641957248891437,132.22963496616907,10.921874534642672,134.75905685424806,12.762678950744188,0.04267626073013431,0.03757808975833878,13.8299560546875,8.658411929887677,-4.152904703902408
2020-04-16,148.60335276099838,149.8178829887542,145.31237649850814,146.01759338378906,27080032,2020,4,16,3,2,107,148.36831665039062,145.15567016601562,130.38543701171875,120.90431213378906,145.5605265299479,3.0620162092863428,143.35348292759485,3.2870084368905785,134.02344076974052,10.9808643836995,134.46652501424154,12.382551385454073,-0.015843835932577988,0.03487540401148724,15.632156372070312,4.505506490246063,2.585759377209314
2020-04-17,149.23022897610923,149.9746147171671,146.4877463833774,147.38885498046875,26667421,2020,4,17,4,2,108,146.01759338378906,142.29566955566406,139.39646911621094,117.29988861083984,147.2582550048828,1.180790935878223,144.49525233677454,3.0639667752931676,136.17265265328544,10.384239204380366,134.21970189412434,12.032242403672571,0.009391071068234114,0.02616908431128082,7.9923858642578125,3.486868333789687,1.841373995640481
2020-04-20,148.83842767185348,148.83842767185348,140.65016160214756,141.59043884277344,35764287,2020,4,20,0,2,111,147.38885498046875,148.36831665039062,142.25650024414062,115.45848846435548,144.99896240234375,3.030447860257777,144.4001007080078,3.1540954349348667,138.03922053745814,8.56342966843568,133.8383664449056,11.588623894601698,-0.03934094025266488,0.030864998515371996,-0.6660614013671875,8.188266069705918,7.247988829080043
2020-04-21,139.47480473253535,144.41127493173926,137.94685280228188,140.728515625,23333661,2020,4,21,1,2,112,141.59043884277344,146.01759338378906,139.98416137695312,122.54977416992188,143.2359364827474,3.6222613026769332,144.50643702915735,2.988610965814003,139.33770206996374,7.322383277178041,133.4661725362142,11.160104887325057,-0.006087439411996964,0.030246367810391812,0.744354248046875,6.464422129457375,-1.2537108924646532
2020-04-22,140.25837161217206,143.82360076787018,137.90767264660494,142.80496215820312,25163402,2020,4,22,2,2,113,140.728515625,147.38885498046875,145.15567016601562,127.8780517578125,141.70797220865884,1.0432009012575403,144.17062159946985,3.03520680461487,140.40390995570593,6.573887602984194,133.32904790242512,11.013422315272216,0.014754980708645116,0.026840738359177357,-2.3507080078125,5.915928121265239,-2.5465905460310694
2020-04-23,143.35343930018513,144.17618623243982,140.76766835150113,141.47288513183594,32968029,2020,4,23,3,2,114,142.80496215820312,141.59043884277344,142.29566955566406,124.74378967285156,141.66878763834634,1.0519937715381567,144.05308096749442,3.13423324918436,141.59884534563338,4.785564264334651,133.13315607706707,10.805749648617114,-0.009327946355893957,0.025974122513893142,-0.822784423828125,3.408517880938689,1.8805541683491924
2020-04-24,141.82551666106343,143.235938555025,140.49345618865084,141.0811309814453,18049697,2020,4,24,4,2,115,141.47288513183594,140.728515625,148.36831665039062,134.53836059570312,141.78632609049478,0.9036494936720498,143.01205444335938,2.6320328808332225,142.0661860874721,4.3419333637495034,133.0887540181478,10.768976221234263,-0.002769111197707952,0.017749373931173564,-7.2871856689453125,2.742482366374162,0.7443856796181194
2020-04-27,141.23782970564156,142.84414305887435,140.49344409012582,140.92440795898438,13085703,2020,4,27,0,2,118,141.0811309814453,142.80496215820312,146.01759338378906,130.38543701171875,141.15947469075522,0.28250682270626676,142.28445652553015,2.3517651146107554,142.8189697265625,2.8012525053043777,133.1579683939616,10.813847643449314,-0.0011108716053711554,0.01740038828916595,-5.0931854248046875,2.3506989687485316,0.31342174665718403
2020-04-28,141.0419563562062,141.66881188682208,139.51400422026893,140.61099243164062,17802635,2020,4,28,1,2,119,140.92440795898438,141.47288513183594,147.38885498046875,139.39646911621094,140.87217712402344,0.23938172255439144,141.3161904471261,0.7491794425061152,142.90572139195032,2.7042344881106297,133.25722071329753,10.869860369045204,-0.0022239974741279367,0.01632821247903681,-6.777862548828125,2.154807666553154,0.43096392456558874
2020-04-29,141.43374368014693,143.31429837039232,140.7677074177027,142.72662353515625,21461067,2020,4,29,2,2,120,140.61099243164062,141.0811309814453,141.59043884277344,142.25650024414062,141.4206746419271,1.14178991368349,141.47850254603796,0.921711434738451,142.93930162702287,2.6984653082795886,133.94545364379883,10.791093570741063,0.015045986568540615,0.009765662642591388,1.1361846923828125,2.546590952689627,-1.2928798550093177
2020-04-30,144.88141128673442,144.88141128673442,141.39454346972445,142.64825439453125,30164713,2020,4,30,3,2,121,142.72662353515625,140.92440795898438,140.728515625,139.98416137695312,141.99529012044272,1.1994771773431567,141.75275094168526,0.9466313556752608,143.1295939854213,2.564659121306386,134.46260706583658,10.825095331116158,-0.0005490856483807427,0.009291277022434114,1.91973876953125,3.4868678170099656,2.2331568922031693
2020-05-04,142.41320486640078,142.41320486640078,133.71561233138965,136.37974548339844,30294317,2020,5,4,0,2,125,142.64825439453125,140.61099243164062,142.80496215820312,145.15567016601562,140.58487447102866,3.6419593329011692,140.8348628452846,2.1307696124992193,142.50274222237724,3.056663082029534,135.16259358723957,10.210092692656678,-0.043943817873828284,0.01812397588267777,-6.4252166748046875,8.697592535011125,6.033459383002338
2020-05-05,137.1241042371,139.0438393051648,134.77340530732116,136.26217651367188,17707577,2020,5,5,1,2,126,136.37974548339844,142.72662353515625,141.47288513183594,142.29566955566406,138.43005879720053,3.6535374897030124,140.0904758998326,2.703845385944676,142.0717784336635,3.4836212791638914,135.80903549194335,9.608092392463071,-0.0008620706052049343,0.01817928670090204,-5.2107086181640625,4.270433997843639,0.8619277234281242
2020-05-06,134.30326100810368,134.30326100810368,125.76239299529388,128.426513671875,65586734,2020,5,6,2,2,127,136.26217651367188,142.64825439453125,141.0811309814453,148.36831665039062,133.6894785563151,4.558240356409187,138.28267342703683,5.099906014273466,140.64736393519811,4.60688854979342,136.15380401611327,9.123458419234327,-0.05750431295224967,0.026722512871019868,-12.654617309570312,8.540868012809796,5.876747336228675
2020-05-07,128.50488925720595,129.95449187584882,125.76240686452168,126.15419006347656,24249585,2020,5,7,3,2,128,128.426513671875,136.37974548339844,140.92440795898438,146.01759338378906,130.2809600830078,5.303025187395869,136.17264229910714,6.645925769015475,139.22854941231864,5.744125607111741,136.13160247802733,9.147732555280903,-0.017693570770005773,0.026221011552443642,-14.770217895507812,4.192085011327137,2.3506991937293833
2020-05-08,128.46570807965884,128.622418967417,123.09828544722792,123.99938201904295,25307015,2020,5,8,4,2,129,126.15419006347656,136.26217651367188,140.61099243164062,147.38885498046875,126.19336191813152,2.2138257595222197,133.7995550973075,7.681997242898416,137.5578727722168,6.535085387585773,135.68105189005533,9.406406356561655,-0.01708074891011846,0.0255709083938174,-16.61161041259767,5.524133520189068,4.466326060615884
2020-05-11,125.37062775978728,128.1131102420326,123.80349491278992,124.15609741210938,18095473,2020,5,11,0,2,132,123.99938201904295,128.426513671875,142.72662353515625,141.59043884277344,124.76988983154297,1.2013972189513267,131.14662279401506,7.281436058344942,136.3125626700265,7.321361083423157,135.78944473266603,9.247653949353056,0.0012638401136737532,0.023052795194991565,-18.570526123046875,4.309615329242689,1.2145303476779077
2020-05-12,124.15607904731868,129.99364564765366,123.41169344635716,129.32762145996094,21387527,2020,5,12,1,2,133,124.15609741210938,126.15419006347656,142.64825439453125,140.728515625,125.82770029703777,3.032033317530276,129.2436752319336,5.224758955232129,135.49821308680944,7.425707504630073,136.19036916097005,8.660499439989612,0.04165340370425641,0.03243759075320677,-13.320632934570312,6.581952201296502,-5.171542412642253
2020-05-13,135.87041438400587,136.02713723526168,128.89667792901875,129.6018829345703,20015124,2020,5,13,2,2,134,129.32762145996094,123.99938201904295,136.37974548339844,142.80496215820312,127.69520060221355,3.0680194558978027,128.27540915352958,4.211703467243415,134.5551359994071,7.262979474701074,136.66181564331055,7.839010946403553,0.002120672069224394,0.02978492393873095,-6.777862548828125,7.130459306242926,6.268531449435557
2020-05-14,128.89666912192192,131.83504303807516,126.8985724676829,128.34817504882812,14949993,2020,5,14,3,2,135,129.6018829345703,124.15609741210938,136.26217651367188,141.47288513183594,129.09255981445312,0.6590799257937991,127.14483751569476,2.369956855742648,133.61765670776367,7.147502459548246,136.85509567260743,7.545034622559529,-0.009673531412928038,0.029674598712280235,-7.91400146484375,4.93647057039226,0.5484940730937922
2020-05-15,127.0944856316375,129.6802575079454,126.27173840422915,129.01422119140625,14950243,2020,5,15,4,2,136,128.34817504882812,129.32762145996094,128.426513671875,141.0811309814453,128.98809305826822,0.6272622060977991,127.22879573277065,2.432513503583047,132.75573457990373,6.901592469950773,136.89296798706056,7.501144377127358,0.00518936979294593,0.020255246587400733,0.58770751953125,3.4085191037162588,-1.9197355597687533
2020-05-18,130.07203315422277,131.09067194969768,127.83886394707686,129.0925750732422,20801299,2020,5,18,0,2,139,129.01422119140625,129.6018829345703,126.15419006347656,140.92440795898438,128.81832377115884,0.40904119417396856,127.64856501988002,2.4694190941518595,131.91060365949357,6.53927652465607,137.0379275004069,7.29752211160838,0.0006073274799658357,0.018578171290148764,2.938385009765625,3.2518080026208196,0.979458080980578
2020-05-19,130.4638331847519,134.49919621546317,129.3668447753188,133.7939910888672,20142171,2020,5,19,1,2,140,129.0925750732422,128.34817504882812,123.99938201904295,140.61099243164062,130.63359578450522,2.737262992950169,129.04779488699776,2.8087066841021255,131.42367499215263,6.079212860866721,137.01311518351238,7.307572499697963,0.03641894983470273,0.019699861875176455,9.794609069824233,5.132351440144362,-3.330157904115282
2020-05-20,134.73423734164214,138.6912499722173,133.98985166807432,137.7117919921875,25320734,2020,5,20,2,2,141,133.7939910888672,129.01422119140625,124.15609741210938,142.72662353515625,133.53278605143228,4.315541232295729,130.98432268415178,3.4693458007904963,131.06547273908342,5.480217729976552,137.25732701619467,7.2000735342733515,0.029282338253278306,0.02021207179655211,13.555694580078125,4.70139830414297,-2.9775546505453576
2020-05-21,137.59425203723953,149.23020483917455,135.2827218036477,148.0548553466797,58382197,2020,5,21,3,2,142,137.7117919921875,129.0925750732422,129.32762145996094,142.64825439453125,139.85354614257812,7.367726615142287,133.6596418108259,7.196935240574461,131.45165852137976,6.4618201822146055,137.54593989054362,7.45770251081743,0.07510659185292545,0.02940513296581434,18.72723388671875,13.947483035526858,-10.46060330944016
2020-05-22,147.31047307239373,150.36637703979034,144.64635227806198,146.01759338378906,39013770,2020,5,22,4,2,143,148.0548553466797,133.7939910888672,129.6018829345703,136.37974548339844,143.9280802408854,5.478986107806481,136.00474330357142,8.251588877756284,132.1400762285505,7.463048011223097,137.67130966186522,7.570383496261588,-0.013760183400404191,0.031537594405583846,16.41571044921875,5.720024761728354,1.2928796886046712
2020-05-26,148.87762570372908,152.75627724528172,147.15378190262516,150.20968627929688,53233404,2020,5,26,1,2,147,146.01759338378906,137.7117919921875,128.34817504882812,136.26217651367188,148.09404500325522,2.0963212022565756,139.12781633649553,8.976029053041712,133.13632692609514,8.856488248840705,138.01216049194335,7.901083968905664,0.028709505466847585,0.02926074999377625,21.86151123046875,5.602495342656567,-1.3320605755677946
2020-05-27,150.83652412635786,151.93351224658548,146.44854773289975,150.56227111816406,24546119,2020,5,27,2,2,148,150.20968627929688,148.0548553466797,129.01422119140625,128.426513671875,148.92985026041666,2.5282422953012684,142.20610918317522,8.617282313391199,134.71745245797294,9.86901823561527,138.19238052368163,8.128043996577876,0.0023472843037006808,0.02956845423976914,21.548049926757812,5.484964513685725,0.2742530081937957
